year,competition_name,download_link
2014,Glasgow 2014 Commonwealth Games,https://archive.swimming.org.nz/article.php?group_id=1220
2014,Membership Software,https://www.aptsolutions.net/
2013,SNZ Events,https://www.facebook.com/SNZevents
2013,Epic Swim,https://www.facebook.com/EpicSwim
2013,High Performance,https://www.facebook.com/pages/High-Performance-Swimming-New-Zealand/217739888313688
2013,Home,https://archive.swimming.org.nz/
2013,LATEST NEWS,https://archive.swimming.org.nz/news.php
2013,High Performance,https://archive.swimming.org.nz/news.php?section=148
2013,Education,https://archive.swimming.org.nz/news.php?section=149
2013,Community,https://archive.swimming.org.nz/news.php?section=150
2013,Social Media,https://archive.swimming.org.nz/social-media.html
2013,Freestyler,https://archive.swimming.org.nz/freestyler.html
2013,Media Contacts,https://archive.swimming.org.nz/media-contact.html
2013,Photography,https://archive.swimming.org.nz/gallery.php
2013,Videos,https://archive.swimming.org.nz/livestream.php?view=archive
2013,Athlete Pathway,https://archive.swimming.org.nz/page.php?id=2901
2013,Athlete Leadership Group,https://archive.swimming.org.nz/page.php?id=3188
2013,Anti-Doping,https://archive.swimming.org.nz/anti-doping.html
2013,Carding,https://archive.swimming.org.nz/hpsnz-carding-and-support.html
2013,Local Funding Sites,https://archive.swimming.org.nz/page.php?id=3016
2013,PM Scholarships,https://archive.swimming.org.nz/page.php?id=2204
2013,Coaching Strategy,https://archive.swimming.org.nz/page.php?id=3214
2013,Coach Selection Criteria for International Teams,https://archive.swimming.org.nz/page.php?id=3213
2013,Prime Minister Coach Scholarships,https://archive.swimming.org.nz/page.php?id=2206
2013,Long Term Athlete Development,https://archive.swimming.org.nz/page.php?id=2207
2013,Selection Criteria,https://archive.swimming.org.nz/selection-criteria-pool-open-water.html
2013,International HP Calendar,https://archive.swimming.org.nz/page.php?id=2305
2013,Selection Panel,https://archive.swimming.org.nz/page.php?id=2409
2013,2021,https://archive.swimming.org.nz/page.php?id=3477
2013,2020,https://archive.swimming.org.nz/page.php?id=3476
2013,2019,https://archive.swimming.org.nz/page.php?id=3086
2013,2018,https://archive.swimming.org.nz/page.php?id=2741
2013,2017,https://archive.swimming.org.nz/2017-national-teams.html
2013,2016,https://archive.swimming.org.nz/2016-national-teams.html
2013,2015,https://archive.swimming.org.nz/2015-national-teams.html
2013,2014,https://archive.swimming.org.nz/national-teams-2014.html
2013,2013,https://archive.swimming.org.nz/2013-national-teams.html
2013,2012,https://archive.swimming.org.nz/nationals-teams-2012.html
2013,2011,https://archive.swimming.org.nz/nationals-teams-2011.html
2013,2010,https://archive.swimming.org.nz/nationals-teams-2010.html
2013,2009,https://archive.swimming.org.nz/nationals-teams-2009.html
2013,Historical,https://archive.swimming.org.nz/nationals-teams-historical.html
2013,Swimmers & Coaches Profiles,https://archive.swimming.org.nz/profile_type.php?type=athlete
2013,AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=119
2013,New Zealand Swimmers,https://archive.swimming.org.nz/profiles.php?section=120
2013,Past AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=121
2013,New Zealand Coaches,https://archive.swimming.org.nz/profiles.php?section=3087
2013,Strategies and Policies,https://archive.swimming.org.nz/page.php?id=2363
2013,Events Calendar,https://archive.swimming.org.nz/calendar.html
2013,All National and International Meets,https://archive.swimming.org.nz/national-international-meets.html
2013,All New Zealand Meets,https://archive.swimming.org.nz/all-new-zealand-meets.html
2013,Past Meets,https://archive.swimming.org.nz/past-meets.html
2013,LIVESTREAM,https://archive.swimming.org.nz/livestream.html
2013,FAQ - Events & Competition Restructure,https://archive.swimming.org.nz/page.php?id=3582
2013,Designated Meets,https://archive.swimming.org.nz/page.php?id=3676
2013,Current Records,https://archive.swimming.org.nz/current-records.html
2013,Record Ratification Sheets,https://archive.swimming.org.nz/record-ratification-sheets.html
2013,TM Results Files,https://archive.swimming.org.nz/page.php?id=1065
2013,Results Database,https://archive.swimming.org.nz/results.html
2013,Committees & Working Groups,https://archive.swimming.org.nz/page.php?id=2601
2013,Meet Approval Process,https://archive.swimming.org.nz/page.php?id=1001
2013,Covid-19 and Health & Safety,https://archive.swimming.org.nz/page.php?id=3698
2013,Member Protection Policy Manual,https://swimming.org.nz/article.php?group_id=9187
2013,Membership Categories,https://swimming.org.nz/membership-information.html
2013,Mytogs,https://mytogs.co.nz/
2013,My Squads,https://mysquads.co.nz/
2013,Your Fast Lane,https://fastlane.swimming.org.nz/
2013,International Competition Clearance,https://archive.swimming.org.nz/agreements-and-forms.html
2013,Club Administration,https://archive.swimming.org.nz/mr-club-administration.html
2013,Swim Central Database Information and how to guides,https://archive.swimming.org.nz/page.php?id=1358
2013,Starting a new club,https://archive.swimming.org.nz/mr-starting-a-new-club.html
2013,The Swimmers Lane,https://archive.swimming.org.nz/swimmer-toolbox.html
2013,Open Water,https://archive.swimming.org.nz/page.php?id=1360
2013,Performance Calculators,https://archive.swimming.org.nz/mr-swimmer-toolbox-performance-calculators.html
2013,HPSNZ,https://archive.swimming.org.nz/mr-swimmer-toolbox-hpsnz.html
2013,Other Resources,https://archive.swimming.org.nz/mr-swimmer-toolbox-other-resources.html
2013,The Coaches' Lane,https://archive.swimming.org.nz/coaches-toolbox.html
2013,Courses,https://archive.swimming.org.nz/mr-coaches-toolbox-courses.html
2013,NZSCTA,https://archive.swimming.org.nz/mr-coaches-toolbox-nzscta.html
2013,Tips,https://archive.swimming.org.nz/mr-coaches-toolbox-tips.html
2013,Technical Officials,https://archive.swimming.org.nz/technical-officials.html
2013,Technical Advisory Committee,https://archive.swimming.org.nz/page.php?id=214
2013,Qualifications and Assessments,https://archive.swimming.org.nz/qualifications-and-assessments.html
2013,Appointments to SNZ National Meets,https://archive.swimming.org.nz/appointments.html
2013,Backstroke Ledges,https://archive.swimming.org.nz/page.php?id=1549
2013,Video Resources,https://archive.swimming.org.nz/video-resources.html
2013,SNZ Technical Official Merchandise,http://teamsports.co.nz/snz/technical-official-clothing
2013,SNZ Merchandise,https://shop.swimming.org.nz/
2013,About Us,https://archive.swimming.org.nz/education-about-us.html
2013,AUSTSWIM,https://archive.swimming.org.nz/become-a-swim-teacher.html
2013,Course Calendar,https://archive.swimming.org.nz/education-course-calendar.html
2013,Water Skills for Life,https://archive.swimming.org.nz/page.php?id=2959
2013,Resources,https://archive.swimming.org.nz/education-resources.html
2013,Kiwi Swim Safe Programme - Swimming in Schools,https://archive.swimming.org.nz/kiwi-swim-safe.html
2013,Active Movement in the Water,https://archive.swimming.org.nz/active-movement-in-the-water.html
2013,Education Manuals and Certificates,https://shop.swimming.org.nz/index.php?route=product/category&path=50
2013,The history of Para swimming,https://archive.swimming.org.nz/para-swimming.html
2013,Learn To Swim,https://archive.swimming.org.nz/pss-learn-to-swim.html
2013,Joining A Club,https://swimming.org.nz/find-a-club.html
2013,Classification in Para swimming,https://archive.swimming.org.nz/pss-classification-in-para-swimming.html
2013,Competitive Swimming,https://archive.swimming.org.nz/pss-competitive-swimming.html
2013,NCEA Modifications,https://archive.swimming.org.nz/pss-ncea-modifications.html
2013,"Info for coaches, clubs and regions",https://archive.swimming.org.nz/page.php?id=3216
2013,Our Organisation,https://archive.swimming.org.nz/about-swimming-new-zealand.html
2013,History,https://archive.swimming.org.nz/page.php?id=1650
2013,Life Members,https://archive.swimming.org.nz/life-members.html
2013,Presidents,https://archive.swimming.org.nz/page.php?id=3252
2013,Board,https://archive.swimming.org.nz/page.php?id=1651
2013,Our Staff,https://archive.swimming.org.nz/profiles.php?section=168
2013,Contact Us,https://archive.swimming.org.nz/page.php?id=1653
2013,Annual Awards,https://archive.swimming.org.nz/awards-dinner.html
2013,Honours Awards,https://archive.swimming.org.nz/honours-awards.html
2013,Service Awards,https://archive.swimming.org.nz/service-awards.html
2013,SNZ Trophies,https://archive.swimming.org.nz/snz-trophies.html
2013,Awards & Honours Nominations,https://archive.swimming.org.nz/awards-and-honours.html
2013,Find your local Swim Club,https://archive.swimming.org.nz/find-a-club.html
2013,Find a Quality Swim School,https://archive.swimming.org.nz/find-a-quality-swim-school.html
2013,Reports & Minutes,https://archive.swimming.org.nz/page.php?id=588
2013,Constitution,https://archive.swimming.org.nz/constitution.html
2013,SNZ Policies & Procedures,https://archive.swimming.org.nz/policies-and-procedures.html
2013,Swimming Rules,https://archive.swimming.org.nz/page.php?id=3067
2013,Terms & Conditions,https://archive.swimming.org.nz/terms-and-conditions.html
2013,Committees,https://archive.swimming.org.nz/committees.html
2013,SNZ Strategic Summary 2018-2024,https://archive.swimming.org.nz/whole-of-sport-plan.html
2013,Membership Information,https://archive.swimming.org.nz/membership-information.html
2013,Obituaries,https://archive.swimming.org.nz/obituaries.html
2013,Regions & Clubs,https://archive.swimming.org.nz/regions-and-clubs.html
2013,NZ Swimming Alumni,http://www.nzswimmingalumni.org.nz/
2013,NZ Masters Swimming,http://www.nzmastersswimming.org.nz/
2013,NZSCTA (Coaches & Teachers Association),https://www.nzscta.com/
2013,Sponsors & Partners,https://archive.swimming.org.nz/sponsors.php
2013,Community Vacancies,https://archive.swimming.org.nz/other-vacancies.html
2013,Police Vetting,https://archive.swimming.org.nz/swimming-new-zealand-police-vetting-process.html
2013,Police Vetting How To Process,https://swimming.org.nz/visageimages/Members%20Resources/Membership%20Protection/How%20to%20complete%20the%20police%20vetting%20process%20003.pdf
2013,Consent to Disclose Submission,https://form.jotform.com/210806794208862
2013,NZ Police Vetting Application Form,https://swimming.org.nz/visageimages/Health%20and%20Safety/Police%20Vetting/Police%20Vetting%20Request%20&%20Consent%20Application%20Form.doc
2013,Police Vetting Policy,https://swimming.org.nz/visageimages/Legal%20&%20Governance/Policies/Swimming%20NZ%20Police%20Vetting%20Policy%20and%20Process%20-%20Version%202%20-%2025%20Feb%202021.pdf
2013,4TH FINA World Junior Championships - Dubai,https://archive.swimming.org.nz/article.php?group_id=243
2013,15TH FINA World Championships (2013) - Barcelona,https://archive.swimming.org.nz/article.php?group_id=240
2013,2013 World University Games - Russia,https://archive.swimming.org.nz/article.php?group_id=239
2013,2013 Australian Youth Olympic Festival,https://archive.swimming.org.nz/article.php?group_id=236
2013,Membership Software,https://www.aptsolutions.net/
2012,SNZ Events,https://www.facebook.com/SNZevents
2012,Epic Swim,https://www.facebook.com/EpicSwim
2012,High Performance,https://www.facebook.com/pages/High-Performance-Swimming-New-Zealand/217739888313688
2012,Home,https://archive.swimming.org.nz/
2012,LATEST NEWS,https://archive.swimming.org.nz/news.php
2012,High Performance,https://archive.swimming.org.nz/news.php?section=148
2012,Education,https://archive.swimming.org.nz/news.php?section=149
2012,Community,https://archive.swimming.org.nz/news.php?section=150
2012,Social Media,https://archive.swimming.org.nz/social-media.html
2012,Freestyler,https://archive.swimming.org.nz/freestyler.html
2012,Media Contacts,https://archive.swimming.org.nz/media-contact.html
2012,Photography,https://archive.swimming.org.nz/gallery.php
2012,Videos,https://archive.swimming.org.nz/livestream.php?view=archive
2012,Athlete Pathway,https://archive.swimming.org.nz/page.php?id=2901
2012,Athlete Leadership Group,https://archive.swimming.org.nz/page.php?id=3188
2012,Anti-Doping,https://archive.swimming.org.nz/anti-doping.html
2012,Carding,https://archive.swimming.org.nz/hpsnz-carding-and-support.html
2012,Local Funding Sites,https://archive.swimming.org.nz/page.php?id=3016
2012,PM Scholarships,https://archive.swimming.org.nz/page.php?id=2204
2012,Coaching Strategy,https://archive.swimming.org.nz/page.php?id=3214
2012,Coach Selection Criteria for International Teams,https://archive.swimming.org.nz/page.php?id=3213
2012,Prime Minister Coach Scholarships,https://archive.swimming.org.nz/page.php?id=2206
2012,Long Term Athlete Development,https://archive.swimming.org.nz/page.php?id=2207
2012,Selection Criteria,https://archive.swimming.org.nz/selection-criteria-pool-open-water.html
2012,International HP Calendar,https://archive.swimming.org.nz/page.php?id=2305
2012,Selection Panel,https://archive.swimming.org.nz/page.php?id=2409
2012,2021,https://archive.swimming.org.nz/page.php?id=3477
2012,2020,https://archive.swimming.org.nz/page.php?id=3476
2012,2019,https://archive.swimming.org.nz/page.php?id=3086
2012,2018,https://archive.swimming.org.nz/page.php?id=2741
2012,2017,https://archive.swimming.org.nz/2017-national-teams.html
2012,2016,https://archive.swimming.org.nz/2016-national-teams.html
2012,2015,https://archive.swimming.org.nz/2015-national-teams.html
2012,2014,https://archive.swimming.org.nz/national-teams-2014.html
2012,2013,https://archive.swimming.org.nz/2013-national-teams.html
2012,2012,https://archive.swimming.org.nz/nationals-teams-2012.html
2012,2011,https://archive.swimming.org.nz/nationals-teams-2011.html
2012,2010,https://archive.swimming.org.nz/nationals-teams-2010.html
2012,2009,https://archive.swimming.org.nz/nationals-teams-2009.html
2012,Historical,https://archive.swimming.org.nz/nationals-teams-historical.html
2012,Swimmers & Coaches Profiles,https://archive.swimming.org.nz/profile_type.php?type=athlete
2012,AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=119
2012,New Zealand Swimmers,https://archive.swimming.org.nz/profiles.php?section=120
2012,Past AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=121
2012,New Zealand Coaches,https://archive.swimming.org.nz/profiles.php?section=3087
2012,Strategies and Policies,https://archive.swimming.org.nz/page.php?id=2363
2012,Events Calendar,https://archive.swimming.org.nz/calendar.html
2012,All National and International Meets,https://archive.swimming.org.nz/national-international-meets.html
2012,All New Zealand Meets,https://archive.swimming.org.nz/all-new-zealand-meets.html
2012,Past Meets,https://archive.swimming.org.nz/past-meets.html
2012,LIVESTREAM,https://archive.swimming.org.nz/livestream.html
2012,FAQ - Events & Competition Restructure,https://archive.swimming.org.nz/page.php?id=3582
2012,Designated Meets,https://archive.swimming.org.nz/page.php?id=3676
2012,Current Records,https://archive.swimming.org.nz/current-records.html
2012,Record Ratification Sheets,https://archive.swimming.org.nz/record-ratification-sheets.html
2012,TM Results Files,https://archive.swimming.org.nz/page.php?id=1065
2012,Results Database,https://archive.swimming.org.nz/results.html
2012,Committees & Working Groups,https://archive.swimming.org.nz/page.php?id=2601
2012,Meet Approval Process,https://archive.swimming.org.nz/page.php?id=1001
2012,Covid-19 and Health & Safety,https://archive.swimming.org.nz/page.php?id=3698
2012,Member Protection Policy Manual,https://swimming.org.nz/article.php?group_id=9187
2012,Membership Categories,https://swimming.org.nz/membership-information.html
2012,Mytogs,https://mytogs.co.nz/
2012,My Squads,https://mysquads.co.nz/
2012,Your Fast Lane,https://fastlane.swimming.org.nz/
2012,International Competition Clearance,https://archive.swimming.org.nz/agreements-and-forms.html
2012,Club Administration,https://archive.swimming.org.nz/mr-club-administration.html
2012,Swim Central Database Information and how to guides,https://archive.swimming.org.nz/page.php?id=1358
2012,Starting a new club,https://archive.swimming.org.nz/mr-starting-a-new-club.html
2012,The Swimmers Lane,https://archive.swimming.org.nz/swimmer-toolbox.html
2012,Open Water,https://archive.swimming.org.nz/page.php?id=1360
2012,Performance Calculators,https://archive.swimming.org.nz/mr-swimmer-toolbox-performance-calculators.html
2012,HPSNZ,https://archive.swimming.org.nz/mr-swimmer-toolbox-hpsnz.html
2012,Other Resources,https://archive.swimming.org.nz/mr-swimmer-toolbox-other-resources.html
2012,The Coaches' Lane,https://archive.swimming.org.nz/coaches-toolbox.html
2012,Courses,https://archive.swimming.org.nz/mr-coaches-toolbox-courses.html
2012,NZSCTA,https://archive.swimming.org.nz/mr-coaches-toolbox-nzscta.html
2012,Tips,https://archive.swimming.org.nz/mr-coaches-toolbox-tips.html
2012,Technical Officials,https://archive.swimming.org.nz/technical-officials.html
2012,Technical Advisory Committee,https://archive.swimming.org.nz/page.php?id=214
2012,Qualifications and Assessments,https://archive.swimming.org.nz/qualifications-and-assessments.html
2012,Appointments to SNZ National Meets,https://archive.swimming.org.nz/appointments.html
2012,Backstroke Ledges,https://archive.swimming.org.nz/page.php?id=1549
2012,Video Resources,https://archive.swimming.org.nz/video-resources.html
2012,SNZ Technical Official Merchandise,http://teamsports.co.nz/snz/technical-official-clothing
2012,SNZ Merchandise,https://shop.swimming.org.nz/
2012,About Us,https://archive.swimming.org.nz/education-about-us.html
2012,AUSTSWIM,https://archive.swimming.org.nz/become-a-swim-teacher.html
2012,Course Calendar,https://archive.swimming.org.nz/education-course-calendar.html
2012,Water Skills for Life,https://archive.swimming.org.nz/page.php?id=2959
2012,Resources,https://archive.swimming.org.nz/education-resources.html
2012,Kiwi Swim Safe Programme - Swimming in Schools,https://archive.swimming.org.nz/kiwi-swim-safe.html
2012,Active Movement in the Water,https://archive.swimming.org.nz/active-movement-in-the-water.html
2012,Education Manuals and Certificates,https://shop.swimming.org.nz/index.php?route=product/category&path=50
2012,The history of Para swimming,https://archive.swimming.org.nz/para-swimming.html
2012,Learn To Swim,https://archive.swimming.org.nz/pss-learn-to-swim.html
2012,Joining A Club,https://swimming.org.nz/find-a-club.html
2012,Classification in Para swimming,https://archive.swimming.org.nz/pss-classification-in-para-swimming.html
2012,Competitive Swimming,https://archive.swimming.org.nz/pss-competitive-swimming.html
2012,NCEA Modifications,https://archive.swimming.org.nz/pss-ncea-modifications.html
2012,"Info for coaches, clubs and regions",https://archive.swimming.org.nz/page.php?id=3216
2012,Our Organisation,https://archive.swimming.org.nz/about-swimming-new-zealand.html
2012,History,https://archive.swimming.org.nz/page.php?id=1650
2012,Life Members,https://archive.swimming.org.nz/life-members.html
2012,Presidents,https://archive.swimming.org.nz/page.php?id=3252
2012,Board,https://archive.swimming.org.nz/page.php?id=1651
2012,Our Staff,https://archive.swimming.org.nz/profiles.php?section=168
2012,Contact Us,https://archive.swimming.org.nz/page.php?id=1653
2012,Annual Awards,https://archive.swimming.org.nz/awards-dinner.html
2012,Honours Awards,https://archive.swimming.org.nz/honours-awards.html
2012,Service Awards,https://archive.swimming.org.nz/service-awards.html
2012,SNZ Trophies,https://archive.swimming.org.nz/snz-trophies.html
2012,Awards & Honours Nominations,https://archive.swimming.org.nz/awards-and-honours.html
2012,Find your local Swim Club,https://archive.swimming.org.nz/find-a-club.html
2012,Find a Quality Swim School,https://archive.swimming.org.nz/find-a-quality-swim-school.html
2012,Reports & Minutes,https://archive.swimming.org.nz/page.php?id=588
2012,Constitution,https://archive.swimming.org.nz/constitution.html
2012,SNZ Policies & Procedures,https://archive.swimming.org.nz/policies-and-procedures.html
2012,Swimming Rules,https://archive.swimming.org.nz/page.php?id=3067
2012,Terms & Conditions,https://archive.swimming.org.nz/terms-and-conditions.html
2012,Committees,https://archive.swimming.org.nz/committees.html
2012,SNZ Strategic Summary 2018-2024,https://archive.swimming.org.nz/whole-of-sport-plan.html
2012,Membership Information,https://archive.swimming.org.nz/membership-information.html
2012,Obituaries,https://archive.swimming.org.nz/obituaries.html
2012,Regions & Clubs,https://archive.swimming.org.nz/regions-and-clubs.html
2012,NZ Swimming Alumni,http://www.nzswimmingalumni.org.nz/
2012,NZ Masters Swimming,http://www.nzmastersswimming.org.nz/
2012,NZSCTA (Coaches & Teachers Association),https://www.nzscta.com/
2012,Sponsors & Partners,https://archive.swimming.org.nz/sponsors.php
2012,Community Vacancies,https://archive.swimming.org.nz/other-vacancies.html
2012,Police Vetting,https://archive.swimming.org.nz/swimming-new-zealand-police-vetting-process.html
2012,Police Vetting How To Process,https://swimming.org.nz/visageimages/Members%20Resources/Membership%20Protection/How%20to%20complete%20the%20police%20vetting%20process%20003.pdf
2012,Consent to Disclose Submission,https://form.jotform.com/210806794208862
2012,NZ Police Vetting Application Form,https://swimming.org.nz/visageimages/Health%20and%20Safety/Police%20Vetting/Police%20Vetting%20Request%20&%20Consent%20Application%20Form.doc
2012,Police Vetting Policy,https://swimming.org.nz/visageimages/Legal%20&%20Governance/Policies/Swimming%20NZ%20Police%20Vetting%20Policy%20and%20Process%20-%20Version%202%20-%2025%20Feb%202021.pdf
2012,11TH FINA World Short Course Championships - Turkey,https://archive.swimming.org.nz/article.php?group_id=669
2012,NZ and Australian Open Water Development Competition and Camp,https://archive.swimming.org.nz/article.php?group_id=664
2012,2012 Junior Pan Pacific Championships - Hawaii,https://archive.swimming.org.nz/article.php?group_id=656
2012,2012 US Open Championships,https://archive.swimming.org.nz/article.php?group_id=647
2012,London 2012 Olympic Games,https://archive.swimming.org.nz/article.php?group_id=635
2012,2012 Trans Tasman Tri Series - Australia,https://archive.swimming.org.nz/article.php?group_id=623
2012,Membership Software,https://www.aptsolutions.net/
2011,SNZ Events,https://www.facebook.com/SNZevents
2011,Epic Swim,https://www.facebook.com/EpicSwim
2011,High Performance,https://www.facebook.com/pages/High-Performance-Swimming-New-Zealand/217739888313688
2011,Home,https://archive.swimming.org.nz/
2011,LATEST NEWS,https://archive.swimming.org.nz/news.php
2011,High Performance,https://archive.swimming.org.nz/news.php?section=148
2011,Education,https://archive.swimming.org.nz/news.php?section=149
2011,Community,https://archive.swimming.org.nz/news.php?section=150
2011,Social Media,https://archive.swimming.org.nz/social-media.html
2011,Freestyler,https://archive.swimming.org.nz/freestyler.html
2011,Media Contacts,https://archive.swimming.org.nz/media-contact.html
2011,Photography,https://archive.swimming.org.nz/gallery.php
2011,Videos,https://archive.swimming.org.nz/livestream.php?view=archive
2011,Athlete Pathway,https://archive.swimming.org.nz/page.php?id=2901
2011,Athlete Leadership Group,https://archive.swimming.org.nz/page.php?id=3188
2011,Anti-Doping,https://archive.swimming.org.nz/anti-doping.html
2011,Carding,https://archive.swimming.org.nz/hpsnz-carding-and-support.html
2011,Local Funding Sites,https://archive.swimming.org.nz/page.php?id=3016
2011,PM Scholarships,https://archive.swimming.org.nz/page.php?id=2204
2011,Coaching Strategy,https://archive.swimming.org.nz/page.php?id=3214
2011,Coach Selection Criteria for International Teams,https://archive.swimming.org.nz/page.php?id=3213
2011,Prime Minister Coach Scholarships,https://archive.swimming.org.nz/page.php?id=2206
2011,Long Term Athlete Development,https://archive.swimming.org.nz/page.php?id=2207
2011,Selection Criteria,https://archive.swimming.org.nz/selection-criteria-pool-open-water.html
2011,International HP Calendar,https://archive.swimming.org.nz/page.php?id=2305
2011,Selection Panel,https://archive.swimming.org.nz/page.php?id=2409
2011,2021,https://archive.swimming.org.nz/page.php?id=3477
2011,2020,https://archive.swimming.org.nz/page.php?id=3476
2011,2019,https://archive.swimming.org.nz/page.php?id=3086
2011,2018,https://archive.swimming.org.nz/page.php?id=2741
2011,2017,https://archive.swimming.org.nz/2017-national-teams.html
2011,2016,https://archive.swimming.org.nz/2016-national-teams.html
2011,2015,https://archive.swimming.org.nz/2015-national-teams.html
2011,2014,https://archive.swimming.org.nz/national-teams-2014.html
2011,2013,https://archive.swimming.org.nz/2013-national-teams.html
2011,2012,https://archive.swimming.org.nz/nationals-teams-2012.html
2011,2011,https://archive.swimming.org.nz/nationals-teams-2011.html
2011,2010,https://archive.swimming.org.nz/nationals-teams-2010.html
2011,2009,https://archive.swimming.org.nz/nationals-teams-2009.html
2011,Historical,https://archive.swimming.org.nz/nationals-teams-historical.html
2011,Swimmers & Coaches Profiles,https://archive.swimming.org.nz/profile_type.php?type=athlete
2011,AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=119
2011,New Zealand Swimmers,https://archive.swimming.org.nz/profiles.php?section=120
2011,Past AquaBlacks,https://archive.swimming.org.nz/profiles.php?section=121
2011,New Zealand Coaches,https://archive.swimming.org.nz/profiles.php?section=3087
2011,Strategies and Policies,https://archive.swimming.org.nz/page.php?id=2363
2011,Events Calendar,https://archive.swimming.org.nz/calendar.html
2011,All National and International Meets,https://archive.swimming.org.nz/national-international-meets.html
2011,All New Zealand Meets,https://archive.swimming.org.nz/all-new-zealand-meets.html
2011,Past Meets,https://archive.swimming.org.nz/past-meets.html
2011,LIVESTREAM,https://archive.swimming.org.nz/livestream.html
2011,FAQ - Events & Competition Restructure,https://archive.swimming.org.nz/page.php?id=3582
2011,Designated Meets,https://archive.swimming.org.nz/page.php?id=3676
2011,Current Records,https://archive.swimming.org.nz/current-records.html
2011,Record Ratification Sheets,https://archive.swimming.org.nz/record-ratification-sheets.html
2011,TM Results Files,https://archive.swimming.org.nz/page.php?id=1065
2011,Results Database,https://archive.swimming.org.nz/results.html
2011,Committees & Working Groups,https://archive.swimming.org.nz/page.php?id=2601
2011,Meet Approval Process,https://archive.swimming.org.nz/page.php?id=1001
2011,Covid-19 and Health & Safety,https://archive.swimming.org.nz/page.php?id=3698
2011,Member Protection Policy Manual,https://swimming.org.nz/article.php?group_id=9187
2011,Membership Categories,https://swimming.org.nz/membership-information.html
2011,Mytogs,https://mytogs.co.nz/
2011,My Squads,https://mysquads.co.nz/
2011,Your Fast Lane,https://fastlane.swimming.org.nz/
2011,International Competition Clearance,https://archive.swimming.org.nz/agreements-and-forms.html
2011,Club Administration,https://archive.swimming.org.nz/mr-club-administration.html
2011,Swim Central Database Information and how to guides,https://archive.swimming.org.nz/page.php?id=1358
2011,Starting a new club,https://archive.swimming.org.nz/mr-starting-a-new-club.html
2011,The Swimmers Lane,https://archive.swimming.org.nz/swimmer-toolbox.html
2011,Open Water,https://archive.swimming.org.nz/page.php?id=1360
2011,Performance Calculators,https://archive.swimming.org.nz/mr-swimmer-toolbox-performance-calculators.html
2011,HPSNZ,https://archive.swimming.org.nz/mr-swimmer-toolbox-hpsnz.html
2011,Other Resources,https://archive.swimming.org.nz/mr-swimmer-toolbox-other-resources.html
2011,The Coaches' Lane,https://archive.swimming.org.nz/coaches-toolbox.html
2011,Courses,https://archive.swimming.org.nz/mr-coaches-toolbox-courses.html
2011,NZSCTA,https://archive.swimming.org.nz/mr-coaches-toolbox-nzscta.html
2011,Tips,https://archive.swimming.org.nz/mr-coaches-toolbox-tips.html
2011,Technical Officials,https://archive.swimming.org.nz/technical-officials.html
2011,Technical Advisory Committee,https://archive.swimming.org.nz/page.php?id=214
2011,Qualifications and Assessments,https://archive.swimming.org.nz/qualifications-and-assessments.html
2011,Appointments to SNZ National Meets,https://archive.swimming.org.nz/appointments.html
2011,Backstroke Ledges,https://archive.swimming.org.nz/page.php?id=1549
2011,Video Resources,https://archive.swimming.org.nz/video-resources.html
2011,SNZ Technical Official Merchandise,http://teamsports.co.nz/snz/technical-official-clothing
2011,SNZ Merchandise,https://shop.swimming.org.nz/
2011,About Us,https://archive.swimming.org.nz/education-about-us.html
2011,AUSTSWIM,https://archive.swimming.org.nz/become-a-swim-teacher.html
2011,Course Calendar,https://archive.swimming.org.nz/education-course-calendar.html
2011,Water Skills for Life,https://archive.swimming.org.nz/page.php?id=2959
2011,Resources,https://archive.swimming.org.nz/education-resources.html
2011,Kiwi Swim Safe Programme - Swimming in Schools,https://archive.swimming.org.nz/kiwi-swim-safe.html
2011,Active Movement in the Water,https://archive.swimming.org.nz/active-movement-in-the-water.html
2011,Education Manuals and Certificates,https://shop.swimming.org.nz/index.php?route=product/category&path=50
2011,The history of Para swimming,https://archive.swimming.org.nz/para-swimming.html
2011,Learn To Swim,https://archive.swimming.org.nz/pss-learn-to-swim.html
2011,Joining A Club,https://swimming.org.nz/find-a-club.html
2011,Classification in Para swimming,https://archive.swimming.org.nz/pss-classification-in-para-swimming.html
2011,Competitive Swimming,https://archive.swimming.org.nz/pss-competitive-swimming.html
2011,NCEA Modifications,https://archive.swimming.org.nz/pss-ncea-modifications.html
2011,"Info for coaches, clubs and regions",https://archive.swimming.org.nz/page.php?id=3216
2011,Our Organisation,https://archive.swimming.org.nz/about-swimming-new-zealand.html
2011,History,https://archive.swimming.org.nz/page.php?id=1650
2011,Life Members,https://archive.swimming.org.nz/life-members.html
2011,Presidents,https://archive.swimming.org.nz/page.php?id=3252
2011,Board,https://archive.swimming.org.nz/page.php?id=1651
2011,Our Staff,https://archive.swimming.org.nz/profiles.php?section=168
2011,Contact Us,https://archive.swimming.org.nz/page.php?id=1653
2011,Annual Awards,https://archive.swimming.org.nz/awards-dinner.html
2011,Honours Awards,https://archive.swimming.org.nz/honours-awards.html
2011,Service Awards,https://archive.swimming.org.nz/service-awards.html
